def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
32,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.9340,239,184,197.7000
33,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.8680,240,183,200.9900
34,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.5920,249,182,198.2000
35,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.2170,242,185,200.8800
36,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.3230,239,184,199.4100
37,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.4690,245,184,200.8800
38,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.9720,229,181,193.4000
39,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.5000,235,182,194.5400
40,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.4990,249,182,197.4900
41,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.8930,242,179,196.0100
42,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.8530,252,183,199.0100
43,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.0990,241,183,198.0700
44,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.1480,231,181,195.9900
45,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.6480,238,180,196.8700
46,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.4830,244,184,197.1300
47,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.8090,247,182,200.1200
48,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.0950,232,179,197.3000
49,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.6080,234,182,197.1500
50,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.6390,232,182,196.9500
51,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.0520,237,179,196.9700
52,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.3300,236,180,195.8600
53,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.2160,230,180,194.8800
54,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.4070,246,183,199.1500
55,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.5110,235,182,197.0800
56,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.2030,258,182,196.3500
57,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.4260,244,184,201.2600
58,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.0460,237,180,196.3700
59,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.1420,230,181,197.9500
60,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.7030,242,181,196.6700
61,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.6120,230,182,198.4700
62,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.9080,241,179,196.5100
63,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.7070,250,181,197.2300
64,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,134.8380,242,179,196.3200
65,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,134.6050,242,180,194.2300
66,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,133.9560,232,177,193.0300
67,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,133.7130,225,178,194.1000
68,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,133.9410,240,182,198.6200
69,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.7800,230,181,196.3600
0,Scythe + Scythe + Chally Spec,155.9970,245,202,217.8700
1,Scythe + Scythe + Chally Spec,154.9250,261,201,216.8200
2,Scythe + Scythe + Chally Spec,154.7400,262,201,217.2800
3,Scythe + Scythe + Chally Spec,156.4910,259,203,220.2800
4,Scythe + Scythe + Chally Spec,154.2040,255,205,219.9700
5,Scythe + Scythe + Chally Spec,155.0620,270,202,219.7100
6,Scythe + Scythe + Chally Spec,155.1780,259,202,215.3300
7,Scythe + Scythe + Chally Spec,156.4700,254,202,216.9900
8,Scythe + Scythe + Chally Spec,154.9290,256,201,219.0800
9,Scythe + Scythe + Chally Spec,153.5950,260,201,217.9300
10,Scythe + Scythe + Chally Spec,155.0990,252,202,217.9600
11,Scythe + Scythe + Chally Spec,153.8620,262,199,217.4600
12,Scythe + Scythe + Chally Spec,154.1220,260,200,215.5700
13,Scythe + Scythe + Chally Spec,154.3030,253,203,217.0400
14,Scythe + Scythe + Chally Spec,155.5060,257,206,218.6600
15,Scythe + Scythe + Chally Spec,152.9040,252,199,215.7100
16,Scythe + Scythe + Chally Spec,152.3110,264,201,217.5400
17,Scythe + Scythe + Chally Spec,155.8370,255,204,220.0200
18,Scythe + Scythe + Chally Spec,151.5050,256,199,217.5100
19,Scythe + Scythe + Chally Spec,152.8840,258,198,211.9000
20,Scythe + Scythe + Chally Spec,153.7790,262,200,215.0100
21,Scythe + Scythe + Chally Spec,154.0100,271,202,215.7300
22,Scythe + Scythe + Chally Spec,152.3190,260,198,214.5900
23,Scythe + Scythe + Chally Spec,150.5460,275,196,213.6000
24,Scythe + Scythe + Chally Spec,151.7760,256,202,217.4900
25,Scythe + Scythe + Chally Spec,153.4070,258,200,215.4300
26,Scythe + Scythe + Chally Spec,151.9690,258,201,217.5700
27,Scythe + Scythe + Chally Spec,152.4740,260,199,217.3400
28,Scythe + Scythe + Chally Spec,150.5220,259,197,214.7300
29,Scythe + Scythe + Chally Spec,150.5840,256,200,217.2800
30,Scythe + Scythe + Chally Spec,151.0130,274,198,213.8900
31,Scythe + Scythe + Chally Spec,151.6270,252,198,215.0000
32,Scythe + Scythe + Chally Spec,151.6310,276,196,213.2300
33,Scythe + Scythe + Chally Spec,151.1840,250,198,211.6700
34,Scythe + Scythe + Chally Spec,150.8780,257,202,216.4700
35,Scythe + Scythe + Chally Spec,151.4780,260,201,215.5100
36,Scythe + Scythe + Chally Spec,152.2190,260,201,216.8000
37,Scythe + Scythe + Chally Spec,152.2830,271,199,216.9400
38,Scythe + Scythe + Chally Spec,152.0910,254,200,216.2400
39,Scythe + Scythe + Chally Spec,150.7980,258,199,217.0600
40,Scythe + Scythe + Chally Spec,153.1930,266,201,219.7200
41,Scythe + Scythe + Chally Spec,151.2190,258,198,212.9600
42,Scythe + Scythe + Chally Spec,150.0260,260,199,216.7100
43,Scythe + Scythe + Chally Spec,149.7910,270,196,213.2900
44,Scythe + Scythe + Chally Spec,149.5490,253,198,215.6300
45,Scythe + Scythe + Chally Spec,146.9690,253,194,211.4100
46,Scythe + Scythe + Chally Spec,151.4440,270,198,216.6900
47,Scythe + Scythe + Chally Spec,148.8680,263,198,215.7700
48,Scythe + Scythe + Chally Spec,150.4530,251,197,213.0900
49,Scythe + Scythe + Chally Spec,149.5820,250,196,214.3100
50,Scythe + Scythe + Chally Spec,148.2310,248,199,213.9500
51,Scythe + Scythe + Chally Spec,147.4690,252,195,212.8800
52,Scythe + Scythe + Chally Spec,146.7060,259,194,211.1300
53,Scythe + Scythe + Chally Spec,149.6320,266,196,212.6100
54,Scythe + Scythe + Chally Spec,148.1470,260,197,213.4300
55,Scythe + Scythe + Chally Spec,150.0320,254,200,216.5300
56,Scythe + Scythe + Chally Spec,147.9840,261,198,213.4700
57,Scythe + Scythe + Chally Spec,150.8680,266,198,216.4500
58,Scythe + Scythe + Chally Spec,148.5880,261,197,216.5200
59,Scythe + Scythe + Chally Spec,149.2050,258,200,215.2600
60,Scythe + Scythe + Chally Spec,146.2970,248,195,210.3000
61,Scythe + Scythe + Chally Spec,147.8340,265,196,212.2700
62,Scythe + Scythe + Chally Spec,148.5900,257,202,217.3300
63,Scythe + Scythe + Chally Spec,147.9900,265,199,216.3300
64,Scythe + Scythe + Chally Spec,146.6030,257,198,213.4200
65,Scythe + Scythe + Chally Spec,149.0640,259,197,215.0700
66,Scythe + Scythe + Chally Spec,148.4790,258,199,217.4700
67,Scythe + Scythe + Chally Spec,147.6800,256,195,211.2100
68,Scythe + Scythe + Chally Spec,148.0220,246,201,216.7000
69,Scythe + Scythe + Chally Spec,148.2160,252,199,214.7800
0,Scythe + Scythe + Dragon Dagger Spec,137.8180,234,177,190.1400
1,Scythe + Scythe + Dragon Dagger Spec,138.3980,231,179,192.1400
2,Scythe + Scythe + Dragon Dagger Spec,140.5650,236,181,194.4500
3,Scythe + Scythe + Dragon Dagger Spec,137.5350,226,177,190.3100
4,Scythe + Scythe + Dragon Dagger Spec,138.6880,232,180,193.6100
5,Scythe + Scythe + Dragon Dagger Spec,136.3570,219,178,188.7800
6,Scythe + Scythe + Dragon Dagger Spec,137.4910,243,178,191.3200
7,Scythe + Scythe + Dragon Dagger Spec,139.9170,237,179,194.0100
8,Scythe + Scythe + Dragon Dagger Spec,137.6360,224,177,190.4500
9,Scythe + Scythe + Dragon Dagger Spec,137.6340,221,180,193.1400
10,Scythe + Scythe + Dragon Dagger Spec,136.8840,217,177,191.8700
11,Scythe + Scythe + Dragon Dagger Spec,136.1630,237,175,189.9900
12,Scythe + Scythe + Dragon Dagger Spec,136.5890,237,176,191.3500
13,Scythe + Scythe + Dragon Dagger Spec,135.5520,219,177,190.5200
14,Scythe + Scythe + Dragon Dagger Spec,137.5440,231,178,192.8300
15,Scythe + Scythe + Dragon Dagger Spec,137.2440,225,178,192.2000
16,Scythe + Scythe + Dragon Dagger Spec,137.0940,239,178,194.2700
17,Scythe + Scythe + Dragon Dagger Spec,136.2460,230,179,193.5300
18,Scythe + Scythe + Dragon Dagger Spec,137.0010,219,178,190.7800
19,Scythe + Scythe + Dragon Dagger Spec,136.1000,220,177,191.6700
20,Scythe + Scythe + Dragon Dagger Spec,136.7340,222,178,191.7500
21,Scythe + Scythe + Dragon Dagger Spec,136.0530,227,176,192.1500
22,Scythe + Scythe + Dragon Dagger Spec,135.8840,237,177,191.4600
23,Scythe + Scythe + Dragon Dagger Spec,137.2550,235,179,191.1200
24,Scythe + Scythe + Dragon Dagger Spec,137.1940,219,178,191.5100
25,Scythe + Scythe + Dragon Dagger Spec,136.1690,226,175,189.2800
26,Scythe + Scythe + Dragon Dagger Spec,132.9000,232,172,188.2600
27,Scythe + Scythe + Dragon Dagger Spec,135.5630,229,176,191.6100
28,Scythe + Scythe + Dragon Dagger Spec,134.7230,218,177,189.6800
29,Scythe + Scythe + Dragon Dagger Spec,135.0420,216,175,189.0500
30,Scythe + Scythe + Dragon Dagger Spec,136.0450,231,177,191.4300
31,Scythe + Scythe + Dragon Dagger Spec,135.5900,227,177,192.3600
32,Scythe + Scythe + Dragon Dagger Spec,136.5060,216,179,191.9500
33,Scythe + Scythe + Dragon Dagger Spec,134.6960,220,175,187.7200
34,Scythe + Scythe + Dragon Dagger Spec,135.7580,219,178,191.5500
35,Scythe + Scythe + Dragon Dagger Spec,134.5460,226,176,189.0700
36,Scythe + Scythe + Dragon Dagger Spec,133.5380,216,174,188.6800
37,Scythe + Scythe + Dragon Dagger Spec,135.5950,237,177,191.9700
38,Scythe + Scythe + Dragon Dagger Spec,134.5440,232,174,188.9200
39,Scythe + Scythe + Dragon Dagger Spec,132.9860,227,176,187.9800
40,Scythe + Scythe + Dragon Dagger Spec,134.9160,242,178,191.1700
41,Scythe + Scythe + Dragon Dagger Spec,133.1150,232,176,189.0900
42,Scythe + Scythe + Dragon Dagger Spec,133.8020,234,173,188.4900
43,Scythe + Scythe + Dragon Dagger Spec,132.3310,224,173,187.0700
44,Scythe + Scythe + Dragon Dagger Spec,134.9700,235,178,190.7300
45,Scythe + Scythe + Dragon Dagger Spec,132.2180,214,174,187.6700
46,Scythe + Scythe + Dragon Dagger Spec,134.2780,227,176,189.9400
47,Scythe + Scythe + Dragon Dagger Spec,132.3450,220,175,187.9800
48,Scythe + Scythe + Dragon Dagger Spec,132.8560,230,178,188.0800
49,Scythe + Scythe + Dragon Dagger Spec,132.1560,235,175,192.0700
50,Scythe + Scythe + Dragon Dagger Spec,132.6330,233,175,187.7200
51,Scythe + Scythe + Dragon Dagger Spec,133.0340,232,174,187.9200
52,Scythe + Scythe + Dragon Dagger Spec,131.1560,222,172,188.7700
53,Scythe + Scythe + Dragon Dagger Spec,130.9530,239,174,188.8300
54,Scythe + Scythe + Dragon Dagger Spec,133.4110,238,176,190.8600
55,Scythe + Scythe + Dragon Dagger Spec,133.5960,220,178,192.0200
56,Scythe + Scythe + Dragon Dagger Spec,131.9380,227,176,189.4200
57,Scythe + Scythe + Dragon Dagger Spec,133.0890,238,173,189.7100
58,Scythe + Scythe + Dragon Dagger Spec,132.4390,222,176,188.8700
59,Scythe + Scythe + Dragon Dagger Spec,130.3390,237,173,188.5500
60,Scythe + Scythe + Dragon Dagger Spec,129.9170,221,173,187.1700
61,Scythe + Scythe + Dragon Dagger Spec,130.2840,223,172,187.1900
62,Scythe + Scythe + Dragon Dagger Spec,131.6720,223,174,186.7000
63,Scythe + Scythe + Dragon Dagger Spec,130.7070,219,173,187.5100
64,Scythe + Scythe + Dragon Dagger Spec,132.6010,230,177,190.8900
65,Scythe + Scythe + Dragon Dagger Spec,131.2650,216,174,186.6900
66,Scythe + Scythe + Dragon Dagger Spec,132.0560,237,174,192.0600
67,Scythe + Scythe + Dragon Dagger Spec,131.5410,220,171,186.0200
68,Scythe + Scythe + Dragon Dagger Spec,129.3540,228,170,185.8900
69,Scythe + Scythe + Dragon Dagger Spec,130.5470,234,173,187.7000
