def_level,combo,avg_damage,max_damage,top10_threshold_p90,top10_avg_damage
32,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.0220,257,183,199.5200
33,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4390,241,187,202.7700
34,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.5900,243,186,201.9200
35,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.3350,235,188,201.7300
36,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4040,242,185,200.4400
37,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.2060,246,185,201.7200
38,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.4920,238,187,202.2700
39,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.8950,244,187,201.8000
40,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.7200,260,188,202.8100
41,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.3180,246,188,206.3600
42,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.7220,244,184,198.0600
43,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,141.2840,250,187,201.3800
44,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.5320,246,189,203.4700
45,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.7860,248,186,202.9000
46,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.5920,249,185,203.4600
47,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.1760,243,183,200.0700
48,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.9360,255,183,200.6100
49,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.1080,246,183,198.8700
50,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.7270,238,186,200.6100
51,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,140.1390,235,188,201.2400
52,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.2080,249,185,200.7200
53,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.8050,259,187,202.8700
54,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.8060,233,185,200.3300
55,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,139.0220,236,183,198.1700
56,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.8310,244,182,202.1700
57,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.5540,255,186,202.7200
58,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.1870,251,183,201.7200
59,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.1790,259,186,200.8200
60,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.1200,237,185,199.7800
61,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,136.4970,244,185,200.0000
62,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.0260,236,182,198.8200
63,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.9840,242,182,197.4000
64,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.0760,249,182,200.8800
65,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,138.1140,254,183,200.9700
66,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.6880,252,182,199.8800
67,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,135.4350,258,182,199.1900
68,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,137.0270,244,187,202.7200
69,Scythe + Dragon Dagger Spec + Dragon Dagger Spec,134.2310,241,184,198.7000
0,Scythe + Scythe + Chally Spec,156.9750,266,203,217.6200
1,Scythe + Scythe + Chally Spec,159.5430,264,206,222.7000
2,Scythe + Scythe + Chally Spec,157.2610,253,203,217.7700
3,Scythe + Scythe + Chally Spec,155.1080,252,202,217.8900
4,Scythe + Scythe + Chally Spec,157.9420,264,208,223.0800
5,Scythe + Scythe + Chally Spec,159.6040,278,206,223.2000
6,Scythe + Scythe + Chally Spec,156.2500,258,204,218.3800
7,Scythe + Scythe + Chally Spec,158.6700,266,203,218.8000
8,Scythe + Scythe + Chally Spec,157.2720,278,206,221.1900
9,Scythe + Scythe + Chally Spec,155.6900,266,204,220.0600
10,Scythe + Scythe + Chally Spec,157.6850,266,207,223.3600
11,Scythe + Scythe + Chally Spec,157.2480,269,205,222.6000
12,Scythe + Scythe + Chally Spec,157.2760,281,208,223.9800
13,Scythe + Scythe + Chally Spec,155.2750,262,204,220.6000
14,Scythe + Scythe + Chally Spec,156.0750,258,204,221.4300
15,Scythe + Scythe + Chally Spec,155.4800,260,204,220.2600
16,Scythe + Scythe + Chally Spec,156.3360,258,207,221.6400
17,Scythe + Scythe + Chally Spec,153.8770,255,206,222.2100
18,Scythe + Scythe + Chally Spec,155.4610,283,205,222.2200
19,Scythe + Scythe + Chally Spec,154.6730,263,202,220.6800
20,Scythe + Scythe + Chally Spec,154.5090,270,200,216.7500
21,Scythe + Scythe + Chally Spec,154.9040,280,206,222.2500
22,Scythe + Scythe + Chally Spec,154.9940,255,203,217.1300
23,Scythe + Scythe + Chally Spec,151.5420,266,201,215.7300
24,Scythe + Scythe + Chally Spec,154.1070,274,200,218.6800
25,Scythe + Scythe + Chally Spec,155.0750,270,202,221.7600
26,Scythe + Scythe + Chally Spec,154.1520,267,202,220.1100
27,Scythe + Scythe + Chally Spec,154.4630,262,205,220.7400
28,Scythe + Scythe + Chally Spec,153.0900,262,203,219.2100
29,Scythe + Scythe + Chally Spec,153.9950,270,203,220.6400
30,Scythe + Scythe + Chally Spec,152.5370,256,200,215.6800
31,Scythe + Scythe + Chally Spec,153.5430,267,201,219.9600
32,Scythe + Scythe + Chally Spec,153.4590,256,202,217.6900
33,Scythe + Scythe + Chally Spec,150.6750,257,199,216.4100
34,Scythe + Scythe + Chally Spec,151.5890,260,202,217.5700
35,Scythe + Scythe + Chally Spec,151.9080,256,200,217.0700
36,Scythe + Scythe + Chally Spec,151.3210,271,199,215.2900
37,Scythe + Scythe + Chally Spec,151.4420,270,201,219.1200
38,Scythe + Scythe + Chally Spec,153.5100,254,201,219.2100
39,Scythe + Scythe + Chally Spec,149.8840,273,200,217.4900
40,Scythe + Scythe + Chally Spec,151.4450,252,203,218.2500
41,Scythe + Scythe + Chally Spec,150.3360,254,196,214.8400
42,Scythe + Scythe + Chally Spec,149.1670,255,198,213.4200
43,Scythe + Scythe + Chally Spec,150.1150,269,199,215.4100
44,Scythe + Scythe + Chally Spec,152.1660,271,204,219.2100
45,Scythe + Scythe + Chally Spec,150.2210,255,199,214.6800
46,Scythe + Scythe + Chally Spec,149.0950,270,199,216.1500
47,Scythe + Scythe + Chally Spec,150.4070,254,199,215.7200
48,Scythe + Scythe + Chally Spec,149.8740,251,200,215.2200
49,Scythe + Scythe + Chally Spec,151.8270,261,203,219.7000
50,Scythe + Scythe + Chally Spec,152.2930,263,201,218.9400
51,Scythe + Scythe + Chally Spec,149.4580,262,199,214.6200
52,Scythe + Scythe + Chally Spec,149.8440,256,198,214.8600
53,Scythe + Scythe + Chally Spec,148.4290,255,200,217.1700
54,Scythe + Scythe + Chally Spec,149.2060,262,199,214.7600
55,Scythe + Scythe + Chally Spec,149.1460,264,201,216.8900
56,Scythe + Scythe + Chally Spec,149.4840,258,202,218.4600
57,Scythe + Scythe + Chally Spec,150.5710,264,198,215.5500
58,Scythe + Scythe + Chally Spec,148.3150,252,197,215.5700
59,Scythe + Scythe + Chally Spec,149.9860,254,197,215.5300
60,Scythe + Scythe + Chally Spec,148.2090,254,197,215.7600
61,Scythe + Scythe + Chally Spec,150.2020,263,200,216.8900
62,Scythe + Scythe + Chally Spec,149.2160,262,203,220.6100
63,Scythe + Scythe + Chally Spec,149.9890,259,200,216.2900
64,Scythe + Scythe + Chally Spec,147.7930,259,196,211.9200
65,Scythe + Scythe + Chally Spec,147.0510,263,198,217.3100
66,Scythe + Scythe + Chally Spec,148.8850,271,199,217.6200
67,Scythe + Scythe + Chally Spec,147.6450,250,198,215.0600
68,Scythe + Scythe + Chally Spec,148.8730,255,199,215.0800
69,Scythe + Scythe + Chally Spec,147.2680,260,196,215.0300
0,Scythe + Scythe + Dragon Dagger Spec,140.3870,225,181,195.2800
1,Scythe + Scythe + Dragon Dagger Spec,140.8550,241,182,196.8400
2,Scythe + Scythe + Dragon Dagger Spec,141.2470,242,182,195.5900
3,Scythe + Scythe + Dragon Dagger Spec,139.3470,237,179,196.0500
4,Scythe + Scythe + Dragon Dagger Spec,139.1260,227,177,191.2700
5,Scythe + Scythe + Dragon Dagger Spec,139.6260,234,179,193.6300
6,Scythe + Scythe + Dragon Dagger Spec,139.3180,231,182,197.8800
7,Scythe + Scythe + Dragon Dagger Spec,139.5580,232,180,193.0100
8,Scythe + Scythe + Dragon Dagger Spec,139.8940,230,181,195.7400
9,Scythe + Scythe + Dragon Dagger Spec,141.0320,236,182,195.5000
10,Scythe + Scythe + Dragon Dagger Spec,138.4650,226,178,193.0700
11,Scythe + Scythe + Dragon Dagger Spec,138.3530,235,179,193.0100
12,Scythe + Scythe + Dragon Dagger Spec,138.7360,244,179,193.9000
13,Scythe + Scythe + Dragon Dagger Spec,138.8480,243,179,194.0500
14,Scythe + Scythe + Dragon Dagger Spec,137.9620,245,181,195.3300
15,Scythe + Scythe + Dragon Dagger Spec,137.9420,233,182,193.5100
16,Scythe + Scythe + Dragon Dagger Spec,138.4580,237,178,194.4200
17,Scythe + Scythe + Dragon Dagger Spec,136.6090,246,179,194.4300
18,Scythe + Scythe + Dragon Dagger Spec,138.0030,241,179,193.8900
19,Scythe + Scythe + Dragon Dagger Spec,140.8530,230,182,195.6900
20,Scythe + Scythe + Dragon Dagger Spec,138.0740,230,181,194.8500
21,Scythe + Scythe + Dragon Dagger Spec,138.1840,223,178,191.2200
22,Scythe + Scythe + Dragon Dagger Spec,137.0350,231,178,192.1600
23,Scythe + Scythe + Dragon Dagger Spec,139.6330,233,181,194.3300
24,Scythe + Scythe + Dragon Dagger Spec,137.2400,232,180,196.9400
25,Scythe + Scythe + Dragon Dagger Spec,137.6170,244,179,193.4700
26,Scythe + Scythe + Dragon Dagger Spec,137.4680,228,179,192.5600
27,Scythe + Scythe + Dragon Dagger Spec,136.6880,231,180,195.2000
28,Scythe + Scythe + Dragon Dagger Spec,136.2480,238,177,193.1500
29,Scythe + Scythe + Dragon Dagger Spec,137.4320,230,179,193.7300
30,Scythe + Scythe + Dragon Dagger Spec,134.1950,231,174,190.7800
31,Scythe + Scythe + Dragon Dagger Spec,136.2840,235,180,192.8600
32,Scythe + Scythe + Dragon Dagger Spec,134.4600,244,178,194.0600
33,Scythe + Scythe + Dragon Dagger Spec,134.6820,226,179,190.4800
34,Scythe + Scythe + Dragon Dagger Spec,136.5570,237,178,193.9000
35,Scythe + Scythe + Dragon Dagger Spec,135.3190,228,176,191.5600
36,Scythe + Scythe + Dragon Dagger Spec,136.1270,232,178,192.5100
37,Scythe + Scythe + Dragon Dagger Spec,135.7720,224,178,192.6800
38,Scythe + Scythe + Dragon Dagger Spec,135.6550,228,175,190.3200
39,Scythe + Scythe + Dragon Dagger Spec,134.9270,230,176,190.9000
40,Scythe + Scythe + Dragon Dagger Spec,133.9000,220,176,191.1000
41,Scythe + Scythe + Dragon Dagger Spec,135.8260,246,177,194.1100
42,Scythe + Scythe + Dragon Dagger Spec,135.0550,237,178,191.5300
43,Scythe + Scythe + Dragon Dagger Spec,133.0970,232,172,186.8900
44,Scythe + Scythe + Dragon Dagger Spec,134.6300,229,179,191.9300
45,Scythe + Scythe + Dragon Dagger Spec,133.7630,221,177,192.1400
46,Scythe + Scythe + Dragon Dagger Spec,135.2080,244,179,193.0000
47,Scythe + Scythe + Dragon Dagger Spec,136.1780,223,180,194.9400
48,Scythe + Scythe + Dragon Dagger Spec,135.8970,248,182,198.5200
49,Scythe + Scythe + Dragon Dagger Spec,134.0660,225,178,190.3200
50,Scythe + Scythe + Dragon Dagger Spec,132.2430,231,175,192.3500
51,Scythe + Scythe + Dragon Dagger Spec,133.5000,236,179,193.2400
52,Scythe + Scythe + Dragon Dagger Spec,135.1220,226,175,189.2900
53,Scythe + Scythe + Dragon Dagger Spec,134.5700,226,179,191.9800
54,Scythe + Scythe + Dragon Dagger Spec,133.8960,226,174,189.0800
55,Scythe + Scythe + Dragon Dagger Spec,134.7300,241,181,196.1700
56,Scythe + Scythe + Dragon Dagger Spec,130.9210,239,175,191.1900
57,Scythe + Scythe + Dragon Dagger Spec,134.2230,250,177,194.2100
58,Scythe + Scythe + Dragon Dagger Spec,132.9320,232,178,190.4200
59,Scythe + Scythe + Dragon Dagger Spec,134.8190,234,178,194.0700
60,Scythe + Scythe + Dragon Dagger Spec,133.1340,224,176,191.1300
61,Scythe + Scythe + Dragon Dagger Spec,132.7850,225,176,191.0500
62,Scythe + Scythe + Dragon Dagger Spec,132.2670,249,177,192.8200
63,Scythe + Scythe + Dragon Dagger Spec,132.8560,227,176,190.5000
64,Scythe + Scythe + Dragon Dagger Spec,131.2780,255,176,190.1100
65,Scythe + Scythe + Dragon Dagger Spec,132.9980,222,175,190.0800
66,Scythe + Scythe + Dragon Dagger Spec,132.6350,238,175,191.9700
67,Scythe + Scythe + Dragon Dagger Spec,129.0340,222,173,189.2000
68,Scythe + Scythe + Dragon Dagger Spec,132.5470,233,173,189.9600
69,Scythe + Scythe + Dragon Dagger Spec,130.0100,223,172,186.1500
